ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Lifetime Days,Country,Year_count
1268,RoomMaster,Existing Room member,Founding Member,Senior Leader,Corporate Partner,checked,female,366,Canada,1.0
1269,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
1270,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
1271,RoomMaster,Joined post-Sprint - July,Free Trial,Mid-career Leader,Missing Data,checked,male,123,Uganda,0.3
1272,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,Malawi,0.6
1273,RoomMaster,Joined post-Sprint - June,Free Trial,Mid-career Leader,XL Lagos Partner,checked,female,153,Nigeria,0.4
1274,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,South Africa,0.6
1275,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2020,checked,female,214,Kenya,0.6
1276,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,South Africa,0.6
1277,RoomMaster,Joined post-Sprint - June,Staff Membership,Mid-career Leader,AL Staff,checked,male,153,Rwanda,0.4
1278,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Rwanda,1.0
1279,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,214,South Africa,0.6
1280,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,male,61,Zimbabwe,0.2
1281,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2020,checked,male,214,Kenya,0.6
1282,RoomMaster,Joined post-Sprint - June,Staff Membership,Senior Leader,AL Staff,checked,male,153,Rwanda,0.4
1283,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
1284,RoomMaster,Joined post-Sprint - June,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,153,Tanzania,0.4
1285,RoomMaster,Existing Room member,Founding Member,Senior Leader,Donor,checked,male,366,United States of America,1.0
1286,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,male,214,Nigeria,0.6
1287,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,male,214,Ethiopia,0.6
1288,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Rwanda,0.6
1289,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Staff Nomination,checked,male,153,Cote d'Ivoire,0.4
1290,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,female,366,Nigeria,1.0
1291,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
1292,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Nigeria,1.0
1293,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,214,Ghana,0.6
1294,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,61,Ghana,0.2
1295,RoomMaster,Missing Data,Staff Membership,Young Leader,AL Staff,checked,female,31,Missing Data,0.1
1296,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,male,214,Uganda,0.6
1297,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,214,United States of America,0.6
1298,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Mauritius,0.6
1299,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,61,Mauritius,0.2
1300,RoomMaster,Missing Data,Staff Membership,Young Leader,AL Staff,checked,female,31,Missing Data,0.1
1301,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Kenya,1.0
1302,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,Missing Data,61,Missing Data,0.2
1303,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,United States of America,1.0
1304,RoomMaster,Joined post-Sprint - June,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,male,153,Kenya,0.4
1305,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,checked,male,214,Nigeria,0.6
1306,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Nigeria,0.6
1307,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,61,Missing Data,0.2
1308,RoomMaster,Missing Data,Staff Membership,Mid-career Leader,AL Staff,checked,male,31,Missing Data,0.1
1309,RoomMaster,The Room staff,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
1310,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,male,214,Nigeria,0.6
1311,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Ghana,1.0
1312,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Kenya,0.6
1313,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,214,Kenya,0.6
1314,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,male,214,Kenya,0.6
1315,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,South Africa,1.0
1316,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,61,Missing Data,0.2
1317,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
1318,RoomMaster,Missing Data,Free Trial,Mid-career Leader,Member Nomination,checked,male,92,South Africa,0.3
1319,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Ghana,1.0
1320,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,male,366,Kenya,1.0
1321,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,180,Kenya,0.5
1322,RoomMaster,DSLP Nairobi 2020,Premium Paying,Young Leader,DSLP Nairobi 2020,checked,male,214,Kenya,0.6
1323,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
1324,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,South Africa,1.0
1325,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,female,366,South Africa,1.0
1326,RoomMaster,DSXL Johannesburg,Free Trial,Mid-career Leader,DSXL Johannesburg,checked,female,214,South Africa,0.6
1327,RoomMaster,Existing Room member,Free Trial,Missing Data,ALN,checked,male,,Nigeria,0.0
1328,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,United States of America,1.0
1329,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,South Africa,1.0
1330,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
1331,RoomMaster,Joined post-Sprint July,Free Trial,Senior Leader,Missing Data,checked,male,123,Nigeria,0.3
1332,RoomMaster,Existing Room member,Free Trial,Senior Leader,Donor,checked,female,214,South Africa,0.6
1333,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,South Africa,1.0
1334,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,United Arab Emirates,1.0
1335,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,male,61,Missing Data,0.2
1336,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,South Africa,1.0
1337,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,South Africa,1.0
1338,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,male,61,Missing Data,0.2
1339,RoomMaster,LP Nairobi 2020,Free Trial,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
1340,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,United States of America,1.0
1341,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Nigeria,1.0
1342,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,Missing Data,male,214,Nigeria,0.6
1343,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,South Africa,1.0
1344,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Ghana,0.6
1345,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,Ghana,1.0
1346,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Scotland,0.6
1347,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,61,Missing Data,0.2
1348,RoomMaster,Missing Data,Premium Paying,Young Leader,ALU 2016 ISA,checked,female,61,Missing Data,0.2
1349,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
1350,RoomMaster,Existing Room member,Founding Member,Senior Leader,Donor,checked,female,366,United States of America,1.0
1351,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Ghana,0.6
1352,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,male,214,South Africa,0.6
1353,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,214,Ghana,0.6
1354,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALUSB Alumni,checked,female,214,South Africa,0.6
1355,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,male,366,United States of America,1.0
1356,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
1357,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,United States of America,0.6
1358,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,male,61,Missing Data,0.2
1359,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,United States of America,0.6
1360,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,male,366,Netherlands,1.0
1361,RoomMaster,Missing Data,Staff Membership,Senior Leader,AL Staff,checked,male,153,Missing Data,0.4
1362,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,Entrepreneur in Residence,checked,female,214,Kenya,0.6
1363,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
1364,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
1365,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,South Africa,0.6
1366,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALUSB Alumni,checked,male,214,Kenya,0.6
1367,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
1368,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,female,61,Missing Data,0.2
1369,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,South Africa,1.0
1370,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,United States of America,1.0
1371,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Ghana,1.0
1372,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,366,United Kingdom,1.0
1373,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,female,61,Missing Data,0.2
1374,RoomMaster,LP Nairobi 2018,Free Trial,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
1375,RoomMaster,XL Lagos,Free Trial,Young Leader,XL Lagos,checked,male,214,Nigeria,0.6
1376,RoomMaster,Existing Room member,Free Trial,Missing Data,ALN,checked,female,171,USA,0.5
1377,RoomMaster,Existing Room member,Founding Member,Senior Leader,Donor,checked,male,366,United States of America,1.0
1378,RoomMaster,Joined post-Sprint - June,Staff Membership,Mid-career Leader,AL Staff,checked,male,153,Rwanda,0.4
1379,RoomMaster,Existing Room member,Free Trial,Missing Data,ALN,checked,female,114,Nigeria,0.3
1380,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Missing Data,checked,female,366,Rwanda,1.0
1381,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,United States of America,1.0
1382,RoomMaster,Existing Room member,Free Trial,Senior Leader,Missing Data,checked,male,214,South Africa,0.6
1383,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,female,61,Missing Data,0.2
1384,RoomMaster,AIIP 2019,Free Trial,Mid-career Leader,AIIP 2019,checked,female,214,Tanzania,0.6
1385,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Denmark,0.6
1386,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,214,Kenya,0.6
1387,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
1388,RoomMaster,Joined post-Sprint - June,Free Trial,Young Leader,ALU Alumni,checked,female,153,Netherlands,0.4
1389,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Nigeria,0.6
1390,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,171,Ethiopia,0.5
1391,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,Missing Data,male,214,Kenya,0.6
1392,RoomMaster,Joined post-Sprint - June,Premium Paying,Mid-career Leader,ALUSB 2017 Alumni ISA,checked,male,153,Nigeria,0.4
1393,RoomMaster,The Room staff,Staff Membership,Young Leader,AL Staff,checked,female,214,Tanzania,0.6
1394,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,184,Kenya,0.5
1395,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
1396,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
1397,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,366,Rwanda,1.0
1398,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,214,Kenya,0.6
1399,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,Missing Data,61,Missing Data,0.2
1400,RoomMaster,XL Nairobi 2020,Free Trial,Mid-career Leader,XL Nairobi 2020,Missing Data,male,214,Kenya,0.6
1401,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
1402,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
1403,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,Nigeria,1.0
1404,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,female,214,Nigeria,0.6
1405,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,male,366,United States of America,1.0
1406,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
1407,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
1408,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,214,France,0.6
1409,RoomMaster,Existing Room member,Founding Member,Senior Leader,Missing Data,checked,female,366,Rwanda,1.0
1410,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Kenya,0.6
1411,RoomMaster,Missing Data,Free Trial,Mid-career Leader,Consultant,checked,female,31,Missing Data,0.1
1412,RoomMaster,XL Nairobi 2020,Free Trial,Mid-career Leader,XL Nairobi 2020,Missing Data,male,214,Kenya,0.6
1413,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,male,61,Missing Data,0.2
1414,RoomMaster,DSLP Nairobi 2020,Premium Paying,Young Leader,DSLP Nairobi 2020,checked,male,214,Kenya,0.6
1415,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,male,214,Nigeria,0.6
1416,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,The Room,Missing Data,female,366,Cote d'Ivoire,1.0
1417,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,214,South Africa,0.6
1418,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,214,Kenya,0.6
1419,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,Missing Data,61,Missing Data,0.2
1420,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Kenya,0.6
1421,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,214,Kenya,0.6
1422,RoomMaster,Existing Room member,Free Trial,Senior Leader,Donor,checked,male,214,Rwanda,0.6
1423,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,214,Canada,0.6
1424,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,214,Kenya,0.6
1425,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,United States of America,0.6
1426,RoomMaster,The Room staff,Staff Membership,Young Leader,LP Nairobi 2018,checked,female,214,Kenya,0.6
1427,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Mauritius,0.6
1428,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,214,Kenya,0.6
1429,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,214,Kenya,0.6
1430,RoomMaster,Existing Room member,Free Trial,Senior Leader,Advisory Council,checked,male,214,United States of America,0.6
1431,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,214,Rwanda,0.6
1432,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,214,Kenya,0.6
1433,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2020,checked,female,214,Kenya,0.6
1434,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,Missing Data,61,Missing Data,0.2
1435,RoomMaster,Existing Room member,Founding Member,Senior Leader,Advisory Council,checked,male,366,United States of America,1.0
1436,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,214,Rwanda,0.6
1437,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,214,Zimbabwe,0.6
1438,RoomMaster,Missing Data,Premium Paying,Mid-career Leader,ALUSB 2016 Alumni ISA,checked,female,61,Missing Data,0.2
1439,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,184,South Africa,0.5
1440,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,214,Rwanda,0.6
1441,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,214,Senegal,0.6
